Date,Actual,Forecasted
2011-09-08 00:00:00,54.87714385986328,54.08139513899118
2011-09-09 00:00:00,53.92571258544922,54.09035583303215
2011-09-12 00:00:00,54.27714157104492,54.569842369485656
2011-09-13 00:00:00,54.94571304321289,54.786568913168885
2011-09-14 00:00:00,55.61428451538086,54.86026827255055
2011-09-15 00:00:00,56.137142181396484,54.940169195280106
2011-09-16 00:00:00,57.21428680419922,54.92619403424767
2011-09-19 00:00:00,58.80428695678711,55.30131729846388
2011-09-20 00:00:00,59.06428527832031,55.47179514231723
2011-09-21 00:00:00,58.87714385986328,55.49299849451225
2011-09-22 00:00:00,57.40285873413086,55.51741044928957
2011-09-23 00:00:00,57.75714111328125,55.445407145673414
2011-09-26 00:00:00,57.5957145690918,55.65593620817233
2011-09-27 00:00:00,57.03714370727539,55.77887525608442
2011-09-28 00:00:00,56.71571350097656,55.7579117966937
2011-09-29 00:00:00,55.79571533203125,55.747890326715726
2011-09-30 00:00:00,54.47428512573242,55.650040608724325
2011-10-03 00:00:00,53.514286041259766,55.847264625356935
2011-10-04 00:00:00,53.21428680419922,55.988581685745345
2011-10-05 00:00:00,54.03571319580078,55.99691446272177
2011-10-06 00:00:00,53.90999984741211,56.02724149031405
2011-10-07 00:00:00,52.82857131958008,55.97951211099833
2011-10-10 00:00:00,55.54428482055664,56.380672569407004
2011-10-11 00:00:00,57.18428421020508,56.602767146601956
2011-10-12 00:00:00,57.45571517944336,56.69334010420607
2011-10-13 00:00:00,58.34714126586914,56.80684074486641
2011-10-14 00:00:00,60.28571319580078,56.83958829040593
2011-10-17 00:00:00,59.998573303222656,57.46047344166078
2011-10-18 00:00:00,60.31999969482422,57.74077193541761
2011-10-19 00:00:00,56.94571304321289,57.875383441094264
2011-10-20 00:00:00,56.47285842895508,58.020255203875124
2011-10-21 00:00:00,56.12428665161133,58.06828311772124
2011-10-24 00:00:00,57.96714401245117,58.65333299936362
2011-10-25 00:00:00,56.82428741455078,58.89168538577883
2011-10-26 00:00:00,57.228572845458984,58.96648417844378
2011-10-27 00:00:00,57.81285858154297,59.03800326318011
2011-10-28 00:00:00,57.849998474121094,58.99886606163788
2011-10-31 00:00:00,57.825714111328125,59.27514667451057
2011-11-01 00:00:00,56.644287109375,59.40024490643281
2011-11-02 00:00:00,56.772857666015625,59.35938993554835
2011-11-03 00:00:00,57.58142852783203,59.31719481149415
2011-11-04 00:00:00,57.17714309692383,59.16856158322318
2011-11-07 00:00:00,57.104286193847656,59.16846671587415
2011-11-08 00:00:00,58.03285598754883,59.224832924885185
2011-11-09 00:00:00,56.468570709228516,59.13020686925767
2011-11-10 00:00:00,55.031429290771484,59.049861354759734
2011-11-11 00:00:00,54.94571304321289,58.879766860863946
2011-11-14 00:00:00,54.18000030517578,58.90950690374659
2011-11-15 00:00:00,55.547142028808594,59.00556358387664
2011-11-16 00:00:00,54.96714401245117,58.9641132425792
2011-11-17 00:00:00,53.915714263916016,58.947962060252095
2011-11-18 00:00:00,53.56285858154297,58.85113075011762
2011-11-21 00:00:00,52.71571350097656,59.131915149867424
2011-11-22 00:00:00,53.78714370727539,59.31453706537508
